,Unnamed: 0,doc_id,para_id,sentence_id,author,sentence,sadness,anger,anticipation,fear,surprise,disgust,joy,trust
229,229,10D,10D_169,10D_169_sent2,A, Which then can bring in tension to conflict,1,1,1,1,1,1,1,1
230,230,10D,10D_169,10D_169_sent3,A," You know, all of a sudden, the whole constructive - I think you've got to have a bit of tension in certain conversations to healthily debate",1,1,1,1,1,1,1,1
231,231,10D,10D_169,10D_169_sent4,A, But it's a challenge to make sure it's managed and -,0,0,1,0,0,0,1,1
232,232,10D,10D_17,10D_17_sent0,A,Well it's a private company,0,0,1,0,0,1,1,1
233,233,10D,10D_17,10D_17_sent1,A, It's raised some money and has a small number of shareholders,0,0,1,0,0,0,1,1
234,234,10D,10D_170,10D_170_sent0,Q,Yeah,0,0,0,0,0,0,1,1
235,235,10D,10D_170,10D_170_sent1,Q, So help to manage that would be good,0,0,1,0,0,0,1,1
236,236,10D,10D_171,10D_171_sent0,A,Yeah,0,0,0,0,0,0,1,1
237,237,10D,10D_172,10D_172_sent0,Q,"When identifying potential new members, you've talked about - okay, we'll move on",0,0,1,0,0,0,1,1
238,238,10D,10D_172,10D_172_sent1,Q, Do people inside the board influence your selection process? Yeah,1,1,1,1,1,1,1,1
239,239,10D,10D_172,10D_172_sent2,Q, How does your subcommittee work with a head hunter or whatever you'd call them?,1,1,1,1,1,1,1,1
240,240,10D,10D_173,10D_173_sent0,A,It just depends on the circumstances again,1,0,1,1,0,1,1,1
241,241,10D,10D_174,10D_174_sent0,Q,"It really varies, does it?",0,0,1,1,1,1,1,1
242,242,10D,10D_175,10D_175_sent0,A,Yeah,0,0,0,0,0,0,1,1
243,243,10D,10D_176,10D_176_sent0,Q,Okay,0,0,0,0,0,0,1,1
244,244,10D,10D_176,10D_176_sent1,Q," Of course, you did talk about that enough then",0,0,1,1,0,0,1,1
245,245,10D,10D_176,10D_176_sent2,Q, Do you feel [inaudible] 00:44:43 [long pause]? Okay,1,0,1,1,1,1,1,1
246,246,10D,10D_176,10D_176_sent3,Q," Do you feel that tensions can arise in the board selection process, for example, between, on the one hand, trying to obtain a collegiate fit and, on the other, trying to avoid group think? So this is, once again, focussed on problem solving, thinking",0,0,1,1,1,1,1,1
247,247,10D,10D_176,10D_176_sent4,Q, So collegiate fit; that they'll work - even with your diverse picture of culture and we don’t want to have everyone thinking the same way,1,1,1,0,0,1,1,1
248,248,10D,10D_177,10D_177_sent0,A,So what's the question?,1,0,1,1,1,1,1,1
249,249,10D,10D_178,10D_178_sent0,Q,Do you feel that tensions can arise in the board selection process because of - some people want collegiate fit and are looking for that culture,1,0,1,1,1,1,1,1
250,250,10D,10D_178,10D_178_sent1,Q, And it could be a diverse culture,0,0,1,1,0,1,1,1
251,251,10D,10D_178,10D_178_sent2,Q," And others looking at, right, how do they think? We want someone who can think really differently",0,0,1,1,1,0,1,1
252,252,10D,10D_179,10D_179_sent0,A,I can't answer that generically,1,1,1,1,1,1,1,1
253,253,10D,10D_179,10D_179_sent1,A," I think it just - again, it will just depend on the situation, the board, how that conversation's structured, generally by the chair",0,0,1,1,0,0,1,1
254,254,10D,10D_18,10D_18_sent0,Q,But it's not listed,1,1,1,1,1,1,1,1
255,255,10D,10D_180,10D_180_sent0,Q,"See, I'm thinking the way you describe diversity - see, this is a - I think the way you describe diversity resolves that tension",0,0,1,1,0,1,1,1
256,256,10D,10D_181,10D_181_sent0,A,It should,0,0,1,0,1,0,1,1
257,257,10D,10D_182,10D_182_sent0,Q,"This is a tension that's in the literature, so it's not -",1,1,1,1,1,1,1,1
258,258,10D,10D_183,10D_183_sent0,A,"Yeah, it should",0,0,1,0,0,1,1,1
259,259,10D,10D_184,10D_184_sent0,Q,I think the way you define it [long pause] encompasses both those things,0,1,1,1,1,1,1,1
260,260,10D,10D_184,10D_184_sent1,Q," Because you include personality and how that fits in with the culture - you don't want everyone the same - and the different values, [bases] 00:46:29 and all that sort of stuff that goes with it, plus the different ways people problem solve - you see that all as part of the diversity picture",0,0,1,1,0,1,1,1
261,261,10D,10D_185,10D_185_sent0,A,Yeah,0,0,0,0,0,0,1,1
262,262,10D,10D_186,10D_186_sent0,Q,So it's then - part of the broader question is how do the board manage diversity? Which we've talked about,0,0,1,1,1,1,1,1
263,263,10D,10D_187,10D_187_sent0,A,Yep,0,0,1,0,0,0,1,1
264,264,10D,10D_188,10D_188_sent0,Q,"Okay, that's interesting, because that's a bias in the literature",1,1,0,0,1,1,1,1
265,265,10D,10D_188,10D_188_sent1,Q, From your definition of diversity,0,0,1,0,1,0,1,1
266,266,10D,10D_188,10D_188_sent2,Q, Do the boards that you're familiar with have any barriers to managing -,0,0,1,1,1,1,1,1
267,267,10D,10D_189,10D_189_sent0,A,I’m not sure that it's - maybe it is a bias,1,1,1,1,1,1,1,1
268,268,10D,10D_189,10D_189_sent1,A, But it's a way of thinking that [I don't get] 00:46:54,0,0,1,0,1,1,1,1
269,269,10D,10D_189,10D_189_sent2,A," Because it's coming from more of a traditional framework - this is how it - well no, it's not",1,1,1,1,1,1,1,1
270,270,10D,10D_189,10D_189_sent3,A, But maybe I'm thinking about it wrong,1,0,1,1,1,1,1,1
271,271,10D,10D_189,10D_189_sent4,A," Anyway, I don't - I haven't read the literature",0,0,1,0,1,1,1,1
272,272,10D,10D_19,10D_19_sent0,A,Yeah,0,0,0,0,0,0,1,1
273,273,10D,10D_19,10D_19_sent1,A, It's not a public company,1,1,1,0,1,1,1,1
274,274,10D,10D_190,10D_190_sent0,Q,"No, no",1,1,1,1,1,1,1,1
275,275,10D,10D_190,10D_190_sent1,Q, There's no right or wrong - literature varies,1,1,1,1,1,1,1,1
276,276,10D,10D_190,10D_190_sent2,Q, It's just that some literature will - it depends on what paradigm you're working from,0,0,1,0,0,0,1,1
277,277,10D,10D_191,10D_191_sent0,A,True,0,0,0,0,0,1,1,1
278,278,10D,10D_192,10D_192_sent0,Q,"But anyway, I'll be interested to connect your paper with your thinking with it",0,0,1,0,1,1,1,1
279,279,10D,10D_192,10D_192_sent1,Q, Do the boards that you're familiar with have any barriers to managing or building its diversity?,0,1,1,1,1,1,1,1
280,280,10D,10D_193,10D_193_sent0,A,Yes,0,0,0,0,0,1,1,1
281,281,10D,10D_194,10D_194_sent0,Q,How have you sought to overcome them? And were those barriers present five years ago?,1,0,1,1,1,1,1,1
282,282,10D,10D_195,10D_195_sent0,A,"Yes, yes and yes [laugh]",0,1,0,0,1,1,1,1
283,283,10D,10D_196,10D_196_sent0,Q,Right,0,0,1,0,0,1,1,1
284,284,10D,10D_196,10D_196_sent1,Q, What sort of barriers are there then?,0,0,1,1,1,1,1,1
285,285,10D,10D_197,10D_197_sent0,A,Well it's that whole thinking - this is how we think,0,0,1,0,0,1,1,1
286,286,10D,10D_197,10D_197_sent1,A, It's not thinking well how does - how do other of our constituents think? Whether that be shareholders or customers or team or school students,1,1,1,1,1,1,1,1
287,287,10D,10D_197,10D_197_sent2,A, How do they think? Because we think like this but - so that's the barrier,1,0,1,1,1,1,1,1
288,288,10D,10D_197,10D_197_sent3,A, A closed mind,1,1,1,1,1,1,1,1
289,289,10D,10D_197,10D_197_sent4,A, It's not asking questions about what should we and how should we and what's different,1,1,1,1,1,1,1,1
290,290,10D,10D_197,10D_197_sent5,A, [Inaudible] [overtalking] 00:48:14 -,1,1,1,1,1,1,1,1
291,291,10D,10D_198,10D_198_sent0,Q,[Overtalking] 00:48:14,1,1,1,1,1,1,1,1
292,292,10D,10D_199,10D_199_sent0,A,"- let's do a skills - we need someone who's got an accountant - okay, great",0,0,1,0,1,0,1,1
293,293,10D,10D_199,10D_199_sent1,A," Well we'll [inaudible] 00:48:18 - well that's fine, but that's just one dimension",0,0,1,0,0,1,1,1
294,294,10D,10D_199,10D_199_sent2,A, It's just - you've got to go the other way,1,0,1,0,1,0,1,1
295,295,10D,10D_199,10D_199_sent3,A, Anyway -,1,0,1,0,1,1,1,1
296,296,10D,10D_2,10D_2_sent0,A,"Well, it's part of it, yeah",0,0,0,0,0,1,1,1
297,297,10D,10D_20,10D_20_sent0,Q,Okay,0,0,0,0,0,0,1,1
298,298,10D,10D_20,10D_20_sent1,Q," First, how have the composition of boards that you're familiar with changed over time? When did you first get on a board? How many years ago?",1,0,1,1,1,1,1,1
299,299,10D,10D_200,10D_200_sent0,Q,So a stakeholder focus is [overtalking] 00:48:31 -,1,0,1,1,1,1,1,1
300,300,10D,10D_201,10D_201_sent0,A,Yeah,0,0,0,0,0,0,1,1
301,301,10D,10D_201,10D_201_sent1,A, Think about who are our stakeholders,0,1,1,1,1,1,1,1
302,302,10D,10D_201,10D_201_sent2,A, Well it's not missing,1,0,1,0,1,1,1,1
303,303,10D,10D_201,10D_201_sent3,A, It's just - I guess I keep coming back to there's still this propensity for functionality,0,0,1,0,0,0,1,1
304,304,10D,10D_201,10D_201_sent4,A, As opposed to -,1,1,1,0,1,1,1,1
305,305,10D,10D_202,10D_202_sent0,Q,Engagement,1,1,1,1,1,1,1,1
306,306,10D,10D_203,10D_203_sent0,A,"engagement thinking, whatever you want to call it",0,0,1,1,0,0,1,1
307,307,10D,10D_204,10D_204_sent0,Q,Stakeholder engagement is not given as much importance as functionality,1,0,1,1,0,1,1,1
308,308,10D,10D_204,10D_204_sent1,Q, So why do you think this is the case?,1,1,1,1,1,1,1,1
309,309,10D,10D_205,10D_205_sent0,A,That's changing,1,0,1,1,1,1,1,1
310,310,10D,10D_205,10D_205_sent1,A, That is changing,1,0,1,1,1,1,1,1
311,311,10D,10D_205,10D_205_sent2,A, But it's still a bit of lip service,0,1,1,1,1,1,1,1
312,312,10D,10D_206,10D_206_sent0,Q,Do you think there might be some institutional reasons why -,1,0,1,1,1,1,1,1
313,313,10D,10D_207,10D_207_sent0,A,"Well, [this is why I] 00:49:03 come back to - so in my example, if Lindsay Maxsted said, I want to appoint a 25 - you know, I keep banging on about [Gabrielle] because it's just front of mind",1,1,1,1,0,1,1,1
314,314,10D,10D_208,10D_208_sent0,Q,She's a good example,0,1,0,0,1,1,1,1
315,315,10D,10D_209,10D_209_sent0,A,She's a great example,0,1,0,0,1,1,1,1
316,316,10D,10D_209,10D_209_sent1,A, There would be howls from the shareholders,1,1,1,1,1,1,1,0
317,317,10D,10D_209,10D_209_sent2,A, Well that's bloody ridiculous,1,1,0,1,1,1,0,0
318,318,10D,10D_209,10D_209_sent3,A, What experience - what could she possibly bring to bear? Now it's up to him to articulate that,0,0,1,1,1,1,1,1
319,319,10D,10D_209,10D_209_sent4,A," But we've got this whole stakeholder group who are up and coming bank consumers who we're not - we're not thinking about how we're going to engage with them in ten, 15, 20 years now",1,0,1,1,1,1,1,1
320,320,10D,10D_209,10D_209_sent5,A," Because we're all 60+, ex-bankers, or there's accountants, maybe a software person or an exCEO",1,0,1,1,1,1,1,1
321,321,10D,10D_209,10D_209_sent6,A, But we can't possibly think like they do,1,1,1,1,1,1,1,1
322,322,10D,10D_21,10D_21_sent0,A,Fifteen years ago,1,0,1,1,1,1,1,1
323,323,10D,10D_21,10D_21_sent1,A, I haven't really thought about it in too much detail,1,0,1,1,1,1,1,1
324,324,10D,10D_21,10D_21_sent2,A, But the requirements are different,0,0,0,0,1,1,1,1
325,325,10D,10D_21,10D_21_sent3,A," There seems to be this driver, you know, you should sit on boards and - so I was like - so this is my perspective",0,0,1,0,1,1,1,1
326,326,10D,10D_21,10D_21_sent4,A, There's a lot of people driving to get board seats because they think it's an entrée to stuff,1,1,1,1,1,1,1,1
327,327,10D,10D_21,10D_21_sent5,A," And it's like, well no",1,1,1,1,1,1,1,1
328,328,10D,10D_21,10D_21_sent6,A, The better performing boards I have seen are ones where people are curious and supportive and doing it for a broader reason rather than a me reason,0,1,1,0,1,1,1,1
329,329,10D,10D_21,10D_21_sent7,A, And there's a lot of people who do it for a me reason,1,0,1,0,1,1,1,1
330,330,10D,10D_21,10D_21_sent8,A, They want an income,1,0,1,1,1,1,1,1
331,331,10D,10D_21,10D_21_sent9,A, They want status,1,0,1,1,1,1,1,1
332,332,10D,10D_21,10D_21_sent10,A, They want blah-blah-blah,0,1,1,1,1,1,1,1
333,333,10D,10D_21,10D_21_sent11,A, And most of those - I have a personal issue with that because I just don't think that's the right way to approach it,1,1,1,1,1,1,1,1
334,334,10D,10D_21,10D_21_sent12,A, But that's just my view,0,0,1,0,1,1,1,1
335,335,10D,10D_21,10D_21_sent13,A," So I don't have a broader perspective on boards because I haven't sat on huge amounts, but I've seen things go -",1,1,1,1,1,1,1,1
336,336,10D,10D_210,10D_210_sent0,Q,"So you see it as, okay, the stakeholders - the consumers - I'm wondering is there anything in the regulatory institutions that might be shaping this focus - priority given to functional dimensions of the board",0,0,1,1,1,0,1,1
337,337,10D,10D_210,10D_210_sent1,Q, No?,1,1,1,1,1,1,1,1
338,338,10D,10D_211,10D_211_sent0,A,[Inaudible] 00:50:20,1,1,1,1,1,1,1,1
339,339,10D,10D_211,10D_211_sent1,A," Because they're always five, ten, 15 years behind what's actually happening, writing checklists",0,0,1,1,1,1,1,1
340,340,10D,10D_211,10D_211_sent2,A, The ASX have a checklist you've got to fill out,0,0,1,0,0,1,1,1
341,341,10D,10D_211,10D_211_sent3,A, ASIC have a checklist you've got to fill out if you're a public company,0,0,1,1,0,0,1,1
342,342,10D,10D_211,10D_211_sent4,A," It's like, okay, well that's fine",0,0,0,0,0,0,1,1
343,343,10D,10D_211,10D_211_sent5,A, I can fill out a checklist,0,0,1,0,0,1,1,1
344,344,10D,10D_211,10D_211_sent6,A, I can tick any box you'd like because I can justify it in any way you want,0,0,1,0,0,0,1,1
345,345,10D,10D_211,10D_211_sent7,A," It's actually creating more of an issue rather than - that's because it's not - it's forcing people think about how they fit in the box, not how they fit outside the box",1,1,1,1,1,1,1,1
346,346,10D,10D_211,10D_211_sent8,A, Do you know what I mean?,0,0,1,1,1,1,1,1
347,347,10D,10D_212,10D_212_sent0,Q,I do,0,0,0,0,0,0,1,1
348,348,10D,10D_213,10D_213_sent0,A,"How do I make sure I can tick that box, because I know I've got to",0,0,1,1,0,1,1,1
349,349,10D,10D_213,10D_213_sent1,A," As opposed to how do I actually think about, outside the box, how I drive my business forward? Which is why everyone's swung to governance",0,0,1,1,1,1,1,1
350,350,10D,10D_213,10D_213_sent2,A, Governance is about ticking boxes,1,1,1,1,1,1,1,1
351,351,10D,10D_214,10D_214_sent0,Q,So this bounded thinking,0,1,1,1,1,0,1,1
352,352,10D,10D_214,10D_214_sent1,Q, The boxes reinforce a bounded way of thinking,0,0,1,0,1,1,1,1
353,353,10D,10D_215,10D_215_sent0,A,Yeah,0,0,0,0,0,0,1,1
354,354,10D,10D_215,10D_215_sent1,A, Correct,0,0,0,0,0,1,1,1
355,355,10D,10D_215,10D_215_sent2,A," I've got to figure out how I fit in the box, as opposed to how I fit outside the box",0,0,1,1,1,0,1,1
356,356,10D,10D_216,10D_216_sent0,Q,Yeah,0,0,0,0,0,0,1,1
357,357,10D,10D_216,10D_216_sent1,Q, And that is reinforced,1,0,1,0,1,0,1,1
358,358,10D,10D_216,10D_216_sent2,Q," You're patted on the back when you do, so there's reinforcement",1,0,1,1,1,1,1,1
359,359,10D,10D_217,10D_217_sent0,A,Yeah,0,0,0,0,0,0,1,1
360,360,10D,10D_217,10D_217_sent1,A, Tick,1,1,1,1,1,1,1,1
361,361,10D,10D_217,10D_217_sent2,A, [Overtalking] 00:51:30,1,1,1,1,1,1,1,1
362,362,10D,10D_217,10D_217_sent3,A, Yeah,0,0,0,0,0,0,1,1
363,363,10D,10D_218,10D_218_sent0,Q,The board feels good,0,0,0,0,0,0,1,1
364,364,10D,10D_218,10D_218_sent1,Q, It's done its bit,0,1,1,0,1,0,1,1
365,365,10D,10D_218,10D_218_sent2,Q, And responsibility is redefined as fitting in with these boxes,0,0,1,0,0,1,1,1
366,366,10D,10D_218,10D_218_sent3,Q," It's those bounded, multi-level - bounded thinking",0,0,1,0,1,0,1,1
367,367,10D,10D_218,10D_218_sent4,Q, I like that,0,1,1,0,1,1,1,1
368,368,10D,10D_218,10D_218_sent5,Q, That's a good one,0,1,0,0,1,0,1,1
369,369,10D,10D_218,10D_218_sent6,Q," Okay, from a - how do you feel - so great",0,0,0,0,1,0,1,1
370,370,10D,10D_218,10D_218_sent7,Q, How do you feel about targets - gender targets and quotas to influence board diversity?,1,1,1,1,1,1,1,1
371,371,10D,10D_219,10D_219_sent0,A,Can't stand them,1,1,1,1,1,1,0,0
372,372,10D,10D_22,10D_22_sent0,A,"And I've probably more migrated to - and I've culled over time the boards where there's more of the ""it's about me"" to those that - where there's actual I'm giving something",0,0,1,0,1,1,1,1
373,373,10D,10D_22,10D_22_sent1,A," Yes, I'm receiving in return sometimes",0,0,0,0,0,1,1,1
374,374,10D,10D_22,10D_22_sent2,A, Not all the time,1,1,1,1,1,1,1,1
375,375,10D,10D_22,10D_22_sent3,A, But I might be receiving return on my investment,0,0,1,1,0,0,0,1
376,376,10D,10D_22,10D_22_sent4,A, I might be managing my investment,0,0,1,0,0,0,1,1
377,377,10D,10D_22,10D_22_sent5,A, Or I might be getting a fee,0,0,1,1,1,1,1,1
378,378,10D,10D_22,10D_22_sent6,A," But the boards that I see more effective - and that's because that's what I've focussed on is where there's a bunch of people who bring a wide set of skills, experience, thinking, but want to give that first",0,0,1,0,0,1,1,1
379,379,10D,10D_22,10D_22_sent7,A, They want to get back,1,1,1,1,1,1,1,1
380,380,10D,10D_22,10D_22_sent8,A, I love sitting on boards because I want to get back and - whether that's a remuneration or thing,1,0,1,1,0,1,1,1
381,381,10D,10D_22,10D_22_sent9,A," But primarily, I've got to get learning back",0,0,1,0,0,0,1,1
382,382,10D,10D_22,10D_22_sent10,A," If I don't get any learning back, what's the point?",1,0,1,1,1,1,1,1
383,383,10D,10D_220,10D_220_sent0,Q,[Laugh] do you want to say that in one sentence? Explain why,0,1,1,1,1,1,1,1
384,384,10D,10D_221,10D_221_sent0,A,Throw them out,0,1,0,1,0,1,0,0
385,385,10D,10D_222,10D_222_sent0,Q,Because?,1,0,1,1,1,1,1,1
386,386,10D,10D_223,10D_223_sent0,A,Because they just - they're missing the point,1,1,1,1,1,1,1,0
387,387,10D,10D_224,10D_224_sent0,Q,I'll go back to your definition of - definitions - I'll try and make it a definition of diversity because it's very interesting,0,0,1,0,1,1,1,1
388,388,10D,10D_224,10D_224_sent1,Q," The thing is, if the - we want more diversity on boards, let's say, and we want regulation as a lever to facilitate that",0,0,1,0,0,0,1,1
389,389,10D,10D_225,10D_225_sent0,A,Do you?,0,0,1,1,1,1,1,1
390,390,10D,10D_226,10D_226_sent0,Q,Well we might,0,0,1,0,0,0,1,1
391,391,10D,10D_226,10D_226_sent1,Q," Because we might think, well -",0,0,1,1,1,0,1,1
392,392,10D,10D_227,10D_227_sent0,A,Why do you want it?,1,1,1,1,1,1,1,1
393,393,10D,10D_228,10D_228_sent0,Q,Well we might think that that would help to boost it,0,0,1,0,0,0,1,1
394,394,10D,10D_228,10D_228_sent1,Q," It certainly has increased the number of women on boards, having targets",0,0,1,1,1,1,1,1
395,395,10D,10D_229,10D_229_sent0,A,Is that a good thing?,0,0,1,0,1,1,1,1
